series,origin,run_id,alert_id,notification_id,record_index,attempt,outcome,mode,latency_mode,talert_notification_ms,witness_multiplicity,payload_bytes,first_delivery,eligible_primary
primary,dbe,control_g1_subject_a_p2_c01_20260804T190717Z,3f3442cf-62f3-5cce-a251-cd14c16d1ad6,dd330d5209ee126c,0,1,delivered,live,live,37.01708984375,1,1068,True,True
primary,dbe,control_g1_subject_a_p2_c01_20260804T190717Z,c849ffbd-878e-5e5a-abf5-43ef6222b0bb,022a242c3e8e9ef8,1,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_g1_subject_a_p2_c02_20260804T190718Z,a7d78b87-4a49-5427-bfe6-856f12c5acad,245cc25efae621f9,0,1,delivered,live,live,34.74755859375,1,1066,True,True
primary,dbe,control_g1_subject_a_p2_c03_20260804T190719Z,2cd95829-eeaf-5daf-92b9-4d8e9f186db2,9a8d72eabeb6e83a,0,1,delivered,live,live,41.33740234375,1,1067,True,True
primary,dbe,control_g1_subject_a_p2_c04_20260804T190720Z,471244d1-5e6e-5d66-a822-1c5e342538b1,d7b281f35e7c2b64,0,1,delivered,live,live,30.70849609375,1,1069,True,True
primary,dbe,control_g1_subject_a_p2_c04_20260804T190720Z,cf75b4b7-b2c8-50df-ab00-005b58d3df07,a82888f9a44356fb,1,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_g1_subject_a_p2_c05_20260804T190720Z,bca8383c-d549-5d4e-84db-c15b2197d05d,4ef2d0cfdf88d9c2,0,1,delivered,live,live,43.91259765625,1,1067,True,True
primary,dbe,control_g1_subject_a_p2_c05_20260804T190720Z,82ec47f8-d113-5389-beb0-567bf5ff4ae5,0bb36e23378f8f45,1,1,delivered,live,live,45.927001953125,1,1074,False,True
primary,dbe,control_g1_subject_a_p2_c05_20260804T190720Z,1700e757-a821-5516-8e64-783266208f04,a7c85a602e49c66b,2,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_g1_subject_a_p4_c01_20260804T190722Z,e3800fcb-ecc9-5cc5-90da-dcd8f19ee0b6,02cecb17cedbf33d,0,1,delivered,live,live,40.73095703125,1,1073,True,True
primary,dbe,control_g1_subject_a_p4_c02_20260804T190723Z,e737e4d5-5b40-5394-9849-17bd96a34200,a36c4dfac7ad39ba,0,1,delivered,live,live,41.78076171875,1,1072,True,True
primary,dbe,control_g1_subject_a_p6_c01_20260804T190725Z,1889e8fc-9bf4-5e20-b4c8-912232465b00,ca5e90d29f7c0207,0,1,delivered,live,live,39.5966796875,1,1073,True,True
primary,dbe,control_g1_subject_a_p6_c01_20260804T190725Z,9cc50309-116d-52b0-9199-057b5fbcc005,0f337c76eb1ce7a8,1,1,delivered,live,live,41.162109375,1,1069,False,True
primary,dbe,control_g1_subject_a_p6_c01_20260804T190725Z,14734930-337b-5022-8a61-1a4f32b4dacd,cf6bdd177dd71988,2,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_g1_subject_a_p6_c01_20260804T190725Z,a03cbaa0-9986-5d39-b899-db6796be5cef,b194d331a3a02df2,3,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_g1_subject_a_p6_c02_20260804T190726Z,da71c99c-5e74-53c1-aaa0-c80a3a5d341d,f1b17a8e8999da70,0,1,delivered,live,live,41.558837890625,1,1073,True,True
primary,dbe,control_g1_subject_a_p6_c02_20260804T190726Z,aed85eb0-1cfa-515a-a8d7-8b80798443c6,809f82b5e22d438d,1,1,delivered,live,live,42.915283203125,1,1065,False,True
primary,dbe,control_g1_subject_a_p6_c02_20260804T190726Z,b94ec3bc-6e19-5c8a-b3e3-a084f078ea92,11acbd5bfc737248,2,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_g1_subject_a_p7_c01_20260804T190727Z,95761e89-1b51-5b0d-a47d-f0e4c8d82762,1590dc051bdb7c1d,0,1,delivered,live,live,41.1845703125,1,1073,True,True
primary,dbe,control_g1_subject_a_p7_c02_20260804T190728Z,adbf7024-fbea-51c6-be46-0924ec4f0522,2eccb34455289ae0,0,1,delivered,live,live,41.780517578125,1,1074,True,True
primary,dbe,control_g1_subject_a_p7_c02_20260804T190728Z,7d54cb1b-6301-57bc-ad1f-86dc08267772,e3a5c78a52c6a420,1,1,delivered,live,live,43.29345703125,1,1069,False,True
primary,dbe,control_g1_subject_a_p7_c03_20260804T190729Z,1205212a-b23a-54b0-b974-1164ac0fe9ef,e3f1d29eedabb8d5,0,1,delivered,live,live,31.982421875,1,1072,True,True
primary,dbe,control_g1_subject_a_p7_c03_20260804T190729Z,818bdaec-6982-58af-92c1-dad5bb6bf061,07ee34cd5a9aa3a5,1,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_g1_subject_a_p7_c03_20260804T190729Z,9d828188-5c60-572c-85ac-f567132c886a,e5110fdc2bf1f377,2,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_g1_subject_a_p7_c04_20260804T190730Z,28b6435e-ffcc-587c-84db-479465b72f90,ffec11dd5e04656f,0,1,delivered,live,live,39.4228515625,1,1072,True,True
primary,dbe,control_g1_subject_a_p8_c01_20260804T190730Z,8aa7afdc-4adf-5eae-a0bf-df119f2b6a49,a74cda1ccd0fcb49,0,1,delivered,live,live,29.4921875,1,1072,True,True
primary,dbe,control_g1_subject_a_p8_c01_20260804T190730Z,25d94429-0d4b-5019-933a-f102310a1ee8,cf18389b23f84531,1,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_g1_subject_a_p8_c01_20260804T190730Z,f92c7e71-606c-5d21-b28d-ce8d5937b7eb,fb69e070854ee69b,2,1,delivered,live,live,31.6259765625,1,1069,False,True
primary,dbe,control_g1_subject_a_p9_c01_20260804T190731Z,6b13042c-dc8c-5437-babe-b110193074c4,b02eafa2400618ef,0,1,delivered,live,live,41.237060546875,1,1072,True,True
primary,dbe,control_g1_subject_a_p9_c02_20260804T190732Z,a82cbabb-77bb-5d21-ab72-d359ca706464,af507116313ab368,0,1,delivered,live,live,76.021728515625,1,1072,True,True
primary,dbe,control_g1_subject_a_p9_c03_20260804T190732Z,978a26d5-bfb0-59b4-ac78-1dc5717ddcf8,21683cfd280902a1,0,1,delivered,live,live,42.054931640625,1,1073,True,True
primary,dbe,control_g1_subject_a_p9_c06_20260804T190733Z,29d37900-19a1-51f5-8058-c4155a34bdc8,3cd080da8e2b34ac,0,1,delivered,live,live,30.50048828125,1,1073,True,True
primary,dbe,control_g1_subject_a_p9_c08_20260804T190734Z,ea57de1b-2314-55e1-8005-5401bc5bc82b,148838764fc435a1,0,1,delivered,live,live,42.991455078125,1,1072,True,True
primary,dbe,control_h1_hybor_a_p1_c02_20260804T165142Z,6278d2b9-deb5-59a9-a713-4cd457789f2d,42ff9fdf7644d6ec,0,1,delivered,live,live,31.494140625,1,1034,True,True
primary,dbe,control_h1_hybor_a_p1_c02_20260804T165142Z,f4ff8acd-406f-5c3e-a9c8-08d7bd69d5b4,af9815e79625dc83,1,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_h1_hybor_a_p1_c03_20260804T165143Z,4a4d4696-1efe-50ad-9931-a31b14c4c131,f3fea526ff1a9087,0,1,delivered,live,live,43.97021484375,1,1035,True,True
primary,dbe,control_h1_hybor_a_p1_c04_20260804T165143Z,761c8b97-85ae-52a1-b17b-b2d909eb671b,9784b9d519ddfa5c,0,1,delivered,live,live,33.420166015625,1,1035,True,True
primary,dbe,control_h1_hybor_a_p1_c05_20260804T165144Z,a1a64caf-76f8-52ba-b300-dd4fdac7240b,b0c356f738dd09f2,0,1,delivered,live,live,41.129150390625,1,1033,True,True
primary,dbe,control_h1_hybor_a_p1_c06_20260804T165145Z,f4dbf6e6-86fa-5b22-bdc3-10cfc6f891e9,4fd925a0e3e3a239,0,1,delivered,live,live,28.3603515625,1,1034,True,True
primary,dbe,control_h1_hybor_a_p1_c07_20260804T165146Z,aeb6ca81-238d-5a9d-bbf4-e18f90067800,8d44aa704f6387b6,0,1,delivered,live,live,39.7392578125,1,1034,True,True
primary,dbe,control_h1_hybor_a_p1_c08_20260804T165146Z,5d8b9b58-953c-5061-9d65-c3909c2bee47,b0c00436a7891769,0,1,delivered,live,live,33.64208984375,1,1033,True,True
primary,dbe,control_h1_hybor_a_p1_c09_20260804T165147Z,d7fc7361-f308-5345-ab95-b4d438cdd050,938a3a0afd2f69df,0,1,delivered,live,live,40.470703125,1,1024,True,True
primary,dbe,control_h1_hybor_a_p1_c10_20260804T165148Z,a9607d53-cccc-55d2-bd5d-0571cce882e8,0437b3afa4086223,0,1,delivered,live,live,31.455078125,1,1033,True,True
primary,dbe,control_h1_hybor_a_p1_c11_20260804T165148Z,9d41d404-2c38-560e-b2ea-e26c664e594a,847ddf971ece7cab,0,1,delivered,live,live,42.72900390625,1,1035,True,True
primary,dbe,control_h1_hybor_a_p1_c12_20260804T165149Z,0bb0629a-20b7-56ff-b8d2-fd779197196a,b42ed2dc766b8d3c,0,1,delivered,live,live,31.552978515625,1,1027,True,True
primary,dbe,control_h1_hybor_a_p2_c01_20260804T165150Z,3c13fef5-cdfe-5647-813d-dfef6f7fbf01,d698aead8b209dc3,0,1,delivered,live,live,39.15966796875,1,1027,True,True
primary,dbe,control_h1_hybor_a_p2_c01_20260804T165150Z,cc9e0d79-66b2-5f17-91e8-860bdf511e7a,c61a10b1f81aa857,1,1,delivered,live,live,41.214599609375,1,1030,False,True
primary,dbe,control_h1_hybor_a_p2_c01_20260804T165150Z,f8c84bef-90c1-562c-af78-de67cf06a5d5,2ae3fb475a78ac15,2,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_h1_hybor_a_p2_c01_20260804T165150Z,7dc7a07e-d539-572e-86ad-37d7d7c95238,f00d83e2b68c7fff,3,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_h1_hybor_a_p2_c02_20260804T165151Z,2a93de56-6575-5182-acb1-c7282532d7d4,85140feee96b732e,0,1,delivered,live,live,43.22412109375,1,1029,True,True
primary,dbe,control_h1_hybor_a_p2_c02_20260804T165151Z,3f47af22-0498-550b-a7ac-35260a4c80cb,466e06186ad0947c,1,1,delivered,live,live,45.789794921875,1,1027,False,True
primary,dbe,control_h1_hybor_a_p2_c02_20260804T165151Z,71d5d985-88a2-5bbb-bab9-178952d90166,3f3ca09bcb273aa2,2,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_h1_hybor_a_p2_c03_20260804T165151Z,7bcb51a8-7db7-5eb6-8a72-d3118b0b2330,96441cebd3629ed9,0,1,delivered,live,live,39.790771484375,1,1034,True,True
primary,dbe,control_h1_hybor_a_p2_c03_20260804T165151Z,cd4c3b18-3c48-5b87-8896-aa167b7ba0d5,a4fd142f67073a0e,1,1,delivered,live,live,41.521240234375,1,1029,False,True
primary,dbe,control_h1_hybor_a_p2_c03_20260804T165151Z,caa76ce4-15d0-5d75-bd9e-e15346226bd1,622ab1d36da1bd38,2,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_h1_hybor_a_p2_c04_20260804T165152Z,884d15ce-62c1-53ae-918b-631e56cdaec7,a43b0353028590f1,0,1,delivered,live,live,28.987548828125,1,1036,True,True
primary,dbe,control_h1_hybor_a_p2_c04_20260804T165152Z,cd4d1e9f-fe0d-5284-a534-ef11e9375025,46aaeacc3ad03492,1,1,delivered,live,live,30.559814453125,1,1031,False,True
primary,dbe,control_h1_hybor_a_p2_c04_20260804T165152Z,70492f05-cdd5-5128-9337-a894eb826d48,6e05603f34da044f,2,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_h1_hybor_a_p2_c04_20260804T165152Z,588bc9fc-57c8-51ec-81a7-706110bfec77,0db8133003453d43,3,1,delivered,live,live,32.0478515625,1,1027,False,True
primary,dbe,control_h1_hybor_a_p2_c05_20260804T165153Z,c21b3b4a-ad25-591d-b17c-391da66d5b23,bd240b58792fa0cc,0,1,delivered,live,live,39.851318359375,1,1027,True,True
primary,dbe,control_h1_hybor_a_p2_c05_20260804T165153Z,92da7a7a-1a65-5286-aee8-8d8f3de79b40,621ddd3ac1eb5f6a,1,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_h1_hybor_a_p2_c05_20260804T165153Z,3ab74d32-88a9-5f66-9f63-9e31b84ba271,277730c8d87a6ddf,2,1,delivered,live,live,41.54833984375,1,1029,False,True
primary,dbe,control_h1_hybor_a_p2_c05_20260804T165153Z,c1c76580-09db-55f8-9b7a-97fe968b732d,a52e9d86ff26c339,3,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_h1_hybor_a_p2_c05_20260804T165153Z,3e6d5fd3-1454-53f6-9577-a46400edbe76,049adacf23fc96c3,4,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_h1_hybor_a_p3_c01_20260804T165154Z,469d8ea4-41f5-51a2-bd74-7c81e85ed2f4,381c7af28f36d6f6,0,1,delivered,live,live,56.8984375,1,1036,True,True
primary,dbe,control_h1_hybor_a_p3_c02_20260804T165154Z,0b53805c-ac6e-5d1c-ba81-bd445e226f49,cbc05705acc98d10,0,1,delivered,live,live,46.43798828125,1,1027,True,True
primary,dbe,control_h1_hybor_a_p3_c02_20260804T165154Z,e992764f-181d-5c4c-83e0-6060feed9acc,deac29d9a6223c0c,1,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_h1_hybor_a_p4_c01_20260804T165155Z,1b2e7491-d130-5808-b9d5-3187db29cfb4,8226807084129ed2,0,1,delivered,live,live,40.10595703125,1,1033,True,True
primary,dbe,control_h1_hybor_a_p4_c02_20260804T165156Z,fffdef7c-b3a9-5b23-addd-ce4d393d865f,f182b16c1c53fd18,0,1,delivered,live,live,55.05322265625,1,1033,True,True
primary,dbe,control_h1_hybor_a_p6_c01_20260804T165158Z,2f53d097-4f29-5e29-ba25-c98d714669a9,278832f65b0ffc7f,0,1,delivered,live,live,41.156982421875,1,1034,True,True
primary,dbe,control_h1_hybor_a_p6_c01_20260804T165158Z,cf5d9e5f-f518-5307-9564-184d7ea172c0,8003dc2b79d72d13,1,1,delivered,live,live,43.334228515625,1,1030,False,True
primary,dbe,control_h1_hybor_a_p6_c01_20260804T165158Z,c4ad901d-5bb0-5e9a-9ec6-b114b84aa640,b9d6ae09b30438fb,2,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_h1_hybor_a_p6_c02_20260804T165159Z,620307fa-8108-5210-9af3-03473504f5b7,1e0cf8adfdf739f4,0,1,delivered,live,live,28.657470703125,1,1033,True,True
primary,dbe,control_h1_hybor_a_p6_c02_20260804T165159Z,83dc16c9-e20f-506f-94c8-5ee39a06d68c,c9f992873598c0a4,1,1,delivered,live,live,30.8046875,1,1028,False,True
primary,dbe,control_h1_hybor_a_p6_c02_20260804T165159Z,cc80741c-a169-582d-b587-f837f9cca542,8af83475693ae5a4,2,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_h1_hybor_a_p7_c01_20260804T165200Z,ce325769-5d54-5ccf-8846-eaf6d2873a47,ed3f17cdbb47f406,0,1,delivered,live,live,41.2255859375,1,1033,True,True
primary,dbe,control_h1_hybor_a_p7_c02_20260804T165201Z,60e03727-cf41-5a36-bcaa-7afc0793029d,63fca3f9a107d078,0,1,delivered,live,live,30.797119140625,1,1034,True,True
primary,dbe,control_h1_hybor_a_p7_c02_20260804T165201Z,450c8212-cacc-5ea7-9e51-8cc8c10cc9ff,6f1f163aea730226,1,1,delivered,live,live,32.677978515625,1,1032,False,True
primary,dbe,control_h1_hybor_a_p7_c03_20260804T165202Z,f73c4fac-e460-5d72-aa6f-95f5a68680de,7c625f9033844673,0,1,delivered,live,live,41.600830078125,1,1034,True,True
primary,dbe,control_h1_hybor_a_p7_c03_20260804T165202Z,2f57e295-f655-57f2-8b13-9bac1dc980f5,b4114611a923bf12,1,1,delivered,live,live,43.27294921875,1,1032,False,True
primary,dbe,control_h1_hybor_a_p7_c04_20260804T165202Z,5567e049-f51e-5ce0-b5d7-e699b07ae1b0,ccd77cf376ceff6b,0,1,delivered,live,live,29.095703125,1,1034,True,True
primary,dbe,control_h1_hybor_a_p8_c01_20260804T165203Z,96f56cd9-fb3a-55d4-9987-a9230c5fdc41,b5bb82bb3e849176,0,1,delivered,live,live,43.79345703125,1,1035,True,True
primary,dbe,control_h1_hybor_a_p8_c01_20260804T165203Z,ba684b0d-aa6f-5c0b-a7cb-86de00398dee,702dd2a2f00d16e0,1,1,delivered,live,live,45.447021484375,1,1029,False,True
primary,dbe,control_h1_hybor_a_p9_c01_20260804T165204Z,2449a4e2-bd06-5dd4-8e5f-8ebb6607800c,14f37739bcc9333a,0,1,delivered,live,live,32.02001953125,1,1034,True,True
primary,dbe,control_h1_hybor_a_p9_c02_20260804T165205Z,c53f2713-f9d2-53a5-808a-0b9f0a7970b2,544ef69029e3a270,0,1,delivered,live,live,42.84130859375,1,1034,True,True
primary,dbe,control_h1_hybor_a_p9_c03_20260804T165205Z,0e169438-143b-5df1-871f-74820c8aa025,1a35ceebb04221c8,0,1,delivered,live,live,31.490478515625,1,1026,True,True
primary,dbe,control_h1_hybor_a_p9_c06_20260804T165206Z,ce4ae802-9c03-5589-b1c5-7498aa026f19,74a0b221fa80a395,0,1,delivered,live,live,44.134521484375,1,1034,True,True
primary,dbe,control_h1_hybor_a_p9_c08_20260804T165207Z,2931a48c-9d5c-59c5-816b-b45583a5a6ce,ca7200e06ed6d420,0,1,delivered,live,live,31.201171875,1,1034,True,True
primary,dbe,control_internet_scene_v01_c01_20260809T053738Z,bd11f35a-9c0e-5d2f-b82c-61506dfad7ad,b2d3dbdc8cbaba6b,0,1,delivered,live,live,39.121826171875,1,1265,True,True
primary,dbe,control_internet_scene_v01_c01_20260809T053738Z,2824970b-38cc-5612-9795-858363b6f093,9d67ca635e296f55,1,1,delivered,live,live,41.21630859375,1,1142,False,True
primary,dbe,control_internet_scene_v01_c02_20260809T053955Z,72b8f563-4847-5a0d-8cdb-ff5dd30f1a28,f48734bcc9260d83,0,1,delivered,live,live,30.301513671875,1,1145,True,True
primary,dbe,control_internet_scene_v01_c02_20260809T053955Z,8ef9f227-3417-50e6-bc63-04ffa0b57340,059ace9aa37bd5d2,1,1,delivered,live,live,32.124755859375,1,1028,False,True
primary,dbe,control_internet_scene_v02_c01_20260809T054324Z,06d67bc3-7322-58d7-8bf5-c6e844d168fe,366cee523e5adeff,0,1,delivered,live,live,43.8681640625,1,1034,True,True
primary,dbe,control_internet_scene_v02_c01_20260809T054324Z,4759ad2b-f7b9-58ed-9d93-225b44b6a32a,402085159fcc4f11,1,1,delivered,live,live,46.044677734375,1,1141,False,True
primary,dbe,control_internet_scene_v02_c01_20260809T054324Z,b7d005d6-7184-54a7-bbe3-7c76b6b92ce5,01a73846d868ad9e,2,1,delivered,live,live,47.733154296875,1,1033,False,True
primary,dbe,control_internet_scene_v02_c01_20260809T054324Z,c3db0b23-c36d-51d1-99b9-5716718307b9,70e3b982a978b661,3,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_scene_v03_c01_20260809T054457Z,7625b982-d647-56ef-8027-a6609f5faa49,da4200c33a1739d5,0,1,delivered,live,live,31.963623046875,1,1034,True,True
primary,dbe,control_internet_scene_v03_c01_20260809T054457Z,21531248-7ef0-5494-8e2d-a9e1b52ca6bf,20f904f6652676b8,1,1,delivered,live,live,33.392578125,1,1030,False,True
primary,dbe,control_internet_scene_v03_c02_20260809T055218Z,a1994063-3215-523f-9dea-f63366108088,1c81c3d447303093,0,1,delivered,live,live,44.82421875,1,1266,True,True
primary,dbe,control_internet_scene_v03_c02_20260809T055218Z,b106fc04-e65b-556f-90f8-4202a10f02fd,2987d65de0f1b747,1,1,delivered,live,live,47.84130859375,1,1142,False,True
primary,dbe,control_internet_scene_v04_c01_20260809T055342Z,89afd6d9-218a-58ca-977c-8dacc23b4530,36cb0262f5374a68,0,1,delivered,live,live,36.31396484375,1,1379,True,True
primary,dbe,control_internet_scene_v04_c01_20260809T055342Z,0e10e5db-1fe1-509a-8ba4-2d895515b2b4,e5ed22884c3a093e,1,1,delivered,live,live,38.26318359375,1,1141,False,True
primary,dbe,control_internet_scene_v04_c02_20260809T055611Z,06f90583-fe17-5bf9-8ecb-65d79663cc3b,c1c097bdf8d8854c,0,1,delivered,live,live,45.392822265625,1,1148,True,True
primary,dbe,control_internet_scene_v04_c02_20260809T055611Z,2a10048b-471f-5a6e-bf72-4f923821be50,21eb29a166f6bf5b,1,1,delivered,live,live,47.71044921875,1,1030,False,True
primary,dbe,control_internet_scene_v04_c02_20260809T055611Z,394a0f13-4641-5d41-b2df-bec35d2fe065,55d4a5268eea46ef,2,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_scene_v04_c03_20260809T055910Z,9f6eb59f-27d9-5736-96d3-515836c1c4af,34663d7536ad3e61,0,1,delivered,live,live,29.465087890625,1,1033,True,True
primary,dbe,control_internet_scene_v04_c03_20260809T055910Z,ce0e6d5b-5de2-5450-9b09-c0b4922e4c27,75be3a932757955b,1,1,delivered,live,live,31.16064453125,1,1143,False,True
primary,dbe,control_internet_scene_v05_c01_20260809T060656Z,85509aea-1d09-5f5e-94e8-a07da5a0ebb3,b9ed7534281596f5,0,1,delivered,live,live,44.019287109375,1,1031,True,True
primary,dbe,control_internet_scene_v05_c01_20260809T060656Z,9fda2467-3ec4-54c2-82f4-4c462d90059b,cc2db6dcaa5c21c2,1,1,delivered,live,live,45.52294921875,1,1145,False,True
primary,dbe,control_internet_scene_v06_c01_20260809T063637Z,f3af607e-ffac-5745-87f2-d21c329e5c67,9a9af58b2b282acf,0,1,delivered,live,live,35.955810546875,1,1035,True,True
primary,dbe,control_internet_scene_v06_c01_20260809T063637Z,25e8895b-0f12-544b-afb0-48e03dafceb6,1106eaa39d974ce7,1,1,delivered,live,live,38.088134765625,1,1835,False,True
primary,dbe,control_internet_scene_v06_c01_20260809T063637Z,72eda73f-7f08-5379-85cb-61e4897ce09f,5b15708ca426d795,2,1,delivered,live,live,40.016845703125,1,1035,False,True
primary,dbe,control_internet_scene_v07_c01_20260809T063843Z,8e4f8b69-c690-5d05-9d5b-26cf34c488e3,bcb61b65db0041f9,0,1,delivered,live,live,43.42724609375,1,1032,True,True
primary,dbe,control_internet_scene_v07_c01_20260809T063843Z,ac9ca83f-812a-5663-a83d-10edfa8b083d,f225a565bf5cc9ca,1,1,delivered,live,live,45.54638671875,1,1612,False,True
primary,dbe,control_internet_scene_v09_c01_20260809T064154Z,4ab625a7-c47b-5d02-ba36-b2229ff2d377,871810a8445d605c,0,1,delivered,live,live,34.763671875,1,1736,True,True
primary,dbe,control_internet_scene_v09_c01_20260809T064154Z,fc9abffb-65e0-5948-adeb-1ef3c96ef2a4,742011512533e01f,1,1,delivered,live,live,36.392822265625,1,1374,False,True
primary,dbe,control_internet_scene_v10_c01_20260809T064603Z,035fe2b9-105d-560f-91e4-82bf2707742b,6803797da2f7cfbf,0,1,delivered,live,live,42.679443359375,1,1031,True,True
primary,dbe,control_internet_scene_v10_c01_20260809T064603Z,a0fa13b1-21ff-528f-bb27-c5cb7db216f5,20bd44a2ade7c1c6,1,1,delivered,live,live,44.3984375,1,1141,False,True
primary,dbe,control_internet_subject_v01_c01_20260809T064608Z,3d721893-9011-54f8-aaa5-62615d4c5d1c,8770bc1a9309124a,0,1,delivered,live,live,32.7392578125,1,1071,True,True
primary,dbe,control_internet_subject_v01_c01_20260809T064608Z,9ccdf1da-15ec-5fc2-a351-1da1ce01cc0c,404f0cad4b16ee1d,1,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v01_c01_20260809T064608Z,127401ed-60e9-5285-a84d-b653bc9026a0,1121452e493e8152,2,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v01_c01_20260809T064608Z,248ddeb2-d5a9-533b-992a-c647f6c30760,a0558eec0ca4bbf5,3,1,delivered,live,live,34.63232421875,1,1067,False,True
primary,dbe,control_internet_subject_v01_c01_20260809T064608Z,53a42c3c-4f40-515b-a4f5-9510cd238e9e,f3aeaa86743a155b,4,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v01_c01_20260809T064608Z,89a4ca78-21c9-5aea-bf8a-0f02ca9363d3,d3a22caa60900408,5,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v01_c01_20260809T064608Z,49959455-5284-5000-97f8-f2dfc183baaa,4303f80fc29abb6c,6,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v01_c01_20260809T064608Z,7b1ad56f-c22e-5fe4-b2d5-833b9ea855ff,34132fd55ade212b,7,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v01_c01_20260809T064608Z,fccf1bda-be2b-5825-9821-de311cee9e8f,fe53d0d4a244a1cb,8,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v01_c01_20260809T064608Z,097952d2-4386-57a0-a743-e6524381cf51,d502320ad818d729,9,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v01_c01_20260809T064608Z,38ed2d9c-5e4f-59d7-acd2-fbc3d3bd5f9f,b23be53ef0369128,10,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v01_c01_20260809T064608Z,270988b4-4fdb-526c-aaf6-e6b95bd6cb7f,da4e30af865df576,11,0,suppressed_cooldown,live,,,0,,False,False
primary,dbe,control_internet_subject_v01_c01_20260809T064608Z,b3298dcc-a65a-57c8-974c-6830eeb9d63c,9214209a2f7bcc16,12,0,suppressed_cooldown,live,,,0,,False,False
